pat_id,birth_date,death_date,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,prior_opioid_abuse_diag
0bfa6e0b-7c47-472d-ad36-4122dfc63003,1956-02-08,,999-51-7991,S99941004,X75279825X,Mr.,Austin578,Williamson769,,,M,white,german,M,Concordship,441 Yundt Village Apt 53 Avon Ohio 44011 US,0
3de627d4-6012-4a84-bd70-e175c6783318,1955-09-21,,999-91-1591,S99963181,X88608514X,Mr.,King743,McKenzie376,,,M,white,polish,M,Willoughby,605 Durgan Viaduct Apt 65 Dayton Ohio 45377 US,0
be468705-ee90-49aa-bef5-8cc9ea9713a6,1989-03-27,,999-68-9178,S99983551,X52829930X,Mrs.,Carmela47,Grant908,,Kozey370,M,white,italian,F,Akron,834 Rau Lodge Akron Ohio 44203 US,0
d7802e5f-bed2-49f8-837e-433c95d85888,1992-03-08,,999-42-1450,S99999868,X46342670X,Mr.,Elbert916,Botsford977,,,,black,dominican,M,Mason,299 Kuvalis Crossing Unit 79 North Olmsted Ohio 44070 US,1
52c517d2-bc0d-4d8e-9ba7-3f52324e40d4,2010-11-28,,999-66-2970,,,,Shanae34,Schiller186,,,,white,english,F,Barberton,1072 Beier Course Kent Ohio 44240 US,1
10ce9126-3d32-41f6-ab3f-1fafd9eea7dc,2009-01-23,,999-10-3596,,,,Tyler508,Mertz280,,,,black,african,M,Bellevue,973 Hoeger Walk Suite 28 Union Ohio 45322 US,0
cdf45e34-78ea-4617-8c32-46193d3050fd,2005-07-22,,999-31-9028,,,,Osvaldo336,Zemlak964,,,,white,irish,M,Brice village,627 Murray Tunnel Columbus Ohio 43002 US,0
7dc7e16b-0a7b-4a5c-aeb1-595abaed2645,2000-09-24,,999-16-2940,S99953100,,,Regena252,Reichert620,,,,white,italian,F,Columbus,308 Rempel Burg Grandview Heights Ohio 43212 US,1
8aa78a0c-cd0b-4119-92f9-1857b11fde3f,1984-03-24,2001-11-03,999-88-5893,S99934175,,,Flora200,Swaniawski813,,,,white,american,F,Columbus,128 Kuvalis Common Cleveland Ohio 44101 US,0
0b3a522d-7bcd-40d9-aea1-30fa17a0337b,1996-12-02,,999-46-3038,S99987387,X46938000X,Mr.,Jerrod232,Gleason633,,,,white,polish,M,Akron,661 Langworth Walk Suffieldship Ohio  US,0
5a20c984-3517-4d2f-9803-5ab05cf256ee,1955-12-24,,999-69-3045,S99958109,X82348403X,Mr.,Orlando897,Olson653,,,M,white,italian,M,Akron,663 Quigley Highlands Cuyahoga Falls Ohio 44221 US,0
103e13f2-10ac-45c3-ada0-ded1ee9cc1c2,1965-04-15,,999-11-5278,S99994162,X5349113X,Ms.,Isabela97,Mares644,,,S,black,west_indian,F,Akron,117 Jakubowski Byway Richmond Heights Ohio 44143 US,0
4abd07a8-1da3-4095-986c-2069d04bf8b3,2007-01-11,,999-93-4825,,,,Kum811,Bahringer146,,,,white,irish,F,Green Creekship,576 Swaniawski Bay Unit 23 Cleveland Ohio 44101 US,1
5591f654-0898-4f89-84ae-6c70a11ce2ce,1973-10-05,,999-99-5839,S99947446,X12497605X,Mr.,Cortez851,Grimes165,,,M,white,english,M,Cleveland,387 Towne Promenade Apt 19 Lakewood Ohio 44107 US,0
71a540be-d8be-4963-a396-2fc130610bc3,1968-01-30,1970-06-16,999-56-7873,,,,Adan632,Kshlerin58,,,,white,irish,M,Cincinnati,697 Graham Mall Kettering Ohio 45409 US,1
d970f6ce-73b7-4e3e-acd7-096a779abe41,2012-04-15,,999-36-3359,,,,Jamel269,Hickle134,,,,white,french,M,Macedonia,903 Abernathy Parade Suite 84 Piqua Ohio 45356 US,1
22e510d2-25af-44fd-a1df-e1dda465fd73,1956-03-14,1956-11-28,999-29-6124,,,,Alfred550,Mertz280,,,,white,scottish,M,Columbus,194 Larson Rest Suite 78 Cincinnati Ohio 45202 US,1
7aa37b36-59ed-4089-97e1-0a3ed8e5da6f,2016-01-07,,999-28-4965,,,,Grazyna952,Reinger292,,,,white,italian,F,Struthers,383 Wintheiser Throughway Kettering Ohio 45409 US,0
814322c4-5813-472f-a180-bf700e195cb8,1951-09-23,,999-78-2020,S99990900,X44953209X,Mr.,Danial835,Hoppe518,,,M,black,african,M,Dayton,780 Hudson Alley Suite 88 Strongsville Ohio 44136 US,0
b56a1acf-65a1-40ed-be01-5dbdd830124a,1959-07-19,,999-23-4855,S99984248,X43086197X,Mrs.,Dannette613,Osinski784,,Boyle917,M,white,italian,F,Delhiship,641 Nienow Union Copleyship Ohio  US,1
c8de3c8f-e4d9-4179-aef8-e517444fe7bd,1980-07-11,,999-66-4575,S99998398,X86282200X,Mr.,Bruno518,Sauer652,,,M,white,english,M,Glendale village,955 Sipes Rapid Dayton Ohio 45377 US,1
d5ae36f4-0cd0-489f-b27d-0a3635f3d5c3,2004-09-21,,999-82-6979,,,,Treasa448,Roberts511,,,,black,west_indian,F,Arlington village,250 Feest Bay Unit 19 Cincinnati Ohio 45202 US,0
aa7507fb-75f8-4887-be44-11abab5d1203,1956-11-06,,999-75-2883,S99948992,X49733355X,Mr.,Kraig824,Lockman863,,,M,white,french,M,Campbell,891 Johnston Fort Unit 93 Kettering Ohio 45409 US,0
0cae4c8d-3865-4849-8bef-fd58d9ef7188,1942-01-13,1943-08-11,999-43-4772,,,,Sam879,Romaguera67,,,,white,english,M,Sciotoship,124 Kilback Vale Suite 80 Hamilton Ohio 45011 US,0
3e1fcd8d-4000-486f-818b-dd7de8b986ad,1968-09-05,,999-31-3671,S99926307,X27567797X,Mr.,Earl438,Upton904,,,S,white,russian,M,Cleveland,504 Jacobson Gateway Hopewellship Ohio  US,1
f2363b32-b1f5-4cd2-b40c-db8fb612b242,1963-10-22,,999-50-3562,S99996200,X69364726X,Mr.,Rudolf736,Bartoletti50,,,M,white,italian,M,Bowling Green,152 Kovacek Promenade Columbus Ohio 43002 US,0
877f31ed-854c-4ce0-8770-e5c6c3379c61,1993-08-23,,999-35-3744,S99997329,X67312837X,Ms.,Candelaria844,Sporer811,,,,white,portuguese,F,Cleveland,687 Buckridge Track Suite 77 Columbus Ohio 43002 US,0
ae765699-d396-4999-8ba6-85478c246fed,2012-07-18,,999-62-7320,,,,Edgar153,Nitzsche158,,,,white,french,M,Cincinnati,217 Lesch Glen Cincinnati Ohio 45202 US,0
5e853c8a-8fbe-43b5-8948-940bc0f6fd08,2010-06-12,,999-62-5329,,,,Pauletta164,Little434,,,,white,portuguese,F,Van Wert,457 Fahey Lane Suite 8 Mansfield Ohio 44901 US,1
f315323c-462d-46fd-8777-b8708ba8f16d,2003-12-09,,999-73-4156,,,,Ela754,Miller503,,,,asian,chinese,F,Cincinnati,992 Yost Extension Apt 5 Xenia Ohio 45385 US,0
2b5eb8ef-1ef5-4854-a47c-bff5f198dcea,1992-05-11,,999-70-9830,S99970999,X27766730X,Mr.,Adalberto916,Grady603,,,,white,english,M,Bowling Green,478 Jenkins Mission Hamilton Ohio 45011 US,0
8f99d5bd-6c83-4ae9-8c70-abec6ca7cfdb,2014-12-05,,999-98-6647,,,,Garland107,Schinner682,,,,white,french,M,Mason,1060 Steuber Neck Apt 99 Cincinnati Ohio 45202 US,1
6f368ea8-27e9-4a91-9448-7fb76fb240da,1965-06-26,,999-65-6811,S99912169,X21180765X,Mr.,Rashad361,Corkery305,,,M,white,american,M,Aberdeen village,136 Vandervort Vista Suite 19 Cincinnati Ohio 45202 US,1
b617b9ab-f887-44c2-bc14-daffacb11590,2002-11-29,,999-93-9870,,,,Marc757,Goodwin327,,,,white,english,M,Shaker Heights,803 Balistreri Heights Dover Ohio 44622 US,0
dc47a405-381c-4839-80cc-09480f2d3e86,1965-04-03,,999-53-9666,S99934646,X66412651X,Mrs.,Shameka870,Moen819,,Goldner995,M,white,greek,F,Fairview Park,558 Emard Center Kettering Ohio 45409 US,0
12030d03-67e0-4692-9d31-fbd0a4da5e6d,2017-01-31,,999-21-7983,,,,Laverne101,Prosacco716,,,,white,american,M,Maumee,796 Connelly Crossroad Circleville Ohio 43113 US,0
f3e8348a-dde4-48f4-b40c-052e8fb1092f,1953-01-24,,999-36-3700,S99964873,X81982351X,Ms.,Alishia395,Hamill307,,,S,white,french,F,Fremont,504 Ruecker Esplanade Cincinnati Ohio 45202 US,0
bdaa8a53-bb4c-4d56-a3c7-f9c2cb1a8d55,2003-03-21,,999-48-1182,,,,Marco578,White193,,,,black,african,M,Dayton,569 Emmerich Village North Olmsted Ohio 44070 US,1
c2a6a298-876d-4805-87f4-44dce89a551f,2005-12-28,,999-36-4278,,,,Theodore876,Will178,,,,white,english,M,Hamilton,505 Emmerich Landing St. Marys Ohio 45885 US,0
ad756c03-ac2c-4431-91ec-ea6d02929038,1936-06-09,,999-95-5626,S99921981,X29822443X,Ms.,Hui924,Monahan736,,,S,white,italian,F,Akron,248 Kreiger Haven Pebbleship Ohio  US,0
3f888a65-c035-4d13-a9e6-ea75159a8424,1965-01-08,2005-09-30,999-12-2861,S99940536,X84124227X,Mr.,Mario764,Peña909,,,S,black,dominican,M,Portership,386 Mohr Parade Toledo Ohio 43537 US,0
136419b6-3254-4916-9e57-0da3ce4f70ff,1962-06-19,,999-34-9788,S99997081,X46755009X,Mr.,Antwan357,Bode78,,,M,white,italian,M,Cleveland,781 Gorczany Branch Highland Heights Ohio 44143 US,1
2fb06ad7-19fd-46b0-a403-cf228402dee9,1991-09-23,,999-41-7182,S99974906,X20643124X,Mr.,Ashley34,Sanford861,,,,white,irish,M,Ravenna,404 Cruickshank Estate Unit 96 Akron Ohio 44203 US,0
8d2a2b24-eb1c-4dca-865e-91693695ef84,2004-11-06,,999-53-2607,,,,Clark193,Halvorson124,,,,white,irish,M,Grandship,437 Adams Camp Akron Ohio 44203 US,0
d373f821-0231-4fb8-82e6-c7160cf3dc81,1997-06-17,,999-99-5568,S99949417,X29530910X,Mr.,Larry532,Lind531,,,,white,american,M,Pulaskiship,312 Medhurst Loaf Ashland Ohio 44805 US,1
ad8960fd-f85d-4935-8cfc-d2abc5c941f0,1985-08-30,,999-45-5129,S99975222,X76238081X,Mrs.,Gertrude228,Connelly992,,Schneider199,M,white,french_canadian,F,Poland village,644 Parisian Loaf Unit 41 Toledo Ohio 43537 US,0
d24ff5bf-3fea-4fb1-bfcd-3d1b84f3b0ba,1975-09-02,,999-61-4134,S99949371,X44809645X,Mr.,Lane844,Klocko335,,,M,white,greek,M,Dayton,720 Steuber Promenade Canton Ohio 44641 US,0
315a4fb6-4dd0-49e7-b6f0-6fab478e5ff5,1983-01-14,,999-46-3136,S99910372,X81201243X,Mrs.,Mireya881,Collins926,,Frami345,M,white,irish,F,Mentor,592 Nicolas Green Bedford Heights Ohio 44128 US,0
6bc2c9cd-749d-4906-a8f7-524562a664b7,1952-03-29,,999-24-8060,S99977667,X37032781X,Mrs.,Angelia425,Ebert178,,Armstrong51,M,white,italian,F,Columbus,334 Koelpin Row Brunswick Ohio 44212 US,0
81ef6120-2abb-4468-b55d-c35739eb3277,1964-03-29,,999-39-5995,S99963987,X72142026X,Mrs.,Ilda728,Donnelly343,,Robel940,M,white,polish,F,Sheffield Lake,209 Satterfield Quay Mason Ohio 45036 US,0
d68c8473-6043-4877-8268-d52aaf8b1ded,1978-11-13,,999-19-1282,S99937703,X68838243X,Mrs.,Cathey606,Green467,,Waelchi213,M,white,french,F,Columbus,516 Cole Grove Pataskala Ohio 43062 US,0
0e4b5927-0772-4af4-b04e-782fcf4f801b,1978-05-16,,999-66-3110,S99999318,X64801529X,Mr.,Cary869,Homenick806,,,M,white,portuguese,M,Newton Falls village,657 Kertzmann Trafficway New Philadelphia Ohio 44622 US,1
ad1c487a-2f54-416e-9812-30d6253a056e,1957-05-10,1958-03-28,999-60-2095,,,,Wade235,Beier427,,,,white,english,M,Avon Lake,844 Crist Plaza Unit 85 Piqua Ohio 45356 US,1
eb92abf6-00e9-4c21-b8b5-aca1244250ac,2017-10-14,,999-15-7238,,,,Jonas187,Carter549,,,,white,swedish,M,Waterville,812 Brakus Trailer Apt 30 Piqua Ohio 45356 US,0
41916c79-42f1-4a32-95ce-97037511f1da,1975-02-22,,999-11-6741,S99940930,X48856024X,Mr.,Kelley882,Conn188,,,S,white,italian,M,Cleveland,473 Cronin Highlands Apt 24 Ballvilleship Ohio  US,0
65ee2c50-0255-455a-9e19-d8d277ba2b2d,1993-10-08,,999-25-7266,S99936894,X9216574X,Ms.,Rayna237,Lubowitz58,,,,white,polish,F,Orangeville village,310 Schiller Heights Apt 7 Dayton Ohio 45377 US,1
0d38dee7-e133-45d5-81fa-6f9e7f214a55,1981-03-10,,999-37-5319,S99985692,X79747302X,Mr.,Jorge203,Metz686,,,S,white,french,M,Fallsship,613 Christiansen Gardens Suite 71 Cleveland Ohio 44101 US,1
130a43fe-916c-4cbc-95fc-42b467817667,1982-09-18,,999-24-9105,S99967015,X59608908X,Mr.,Monty345,Corkery305,,,M,white,portuguese,M,Columbus,805 Barrows Village Apt 52 Austintownship Ohio  US,1
9f9d2666-fbe6-4174-9333-76808f1c3878,2003-11-15,,999-14-6697,,,,Raymundo71,Ullrich385,,,,white,french_canadian,M,Lebanon,1095 Hane Route Cleveland Ohio 44101 US,1
c9a5b2fd-cc2a-468c-8619-b63789fec99c,1972-11-13,,999-43-6262,S99925372,X11994882X,Mr.,Orville751,Kessler503,,,S,white,irish,M,Euclid,423 Larkin Boulevard St. Clairsville Ohio 43950 US,0
49d63a98-e7e9-4315-886b-547a05d1426c,2001-11-04,,999-94-6341,S99991021,,,Versie644,Konopelski743,,,,white,portuguese,F,Toledo,604 Mraz Rest Norwalk Ohio 44857 US,1
5fd32963-cce8-4a96-b7ed-44521d231572,2009-03-25,,999-92-4474,,,,Ruthie901,Daugherty69,,,,white,french,F,Brecksville,938 Reichert Rapid Colebrookship Ohio  US,0
2ef741ba-6beb-46b6-8654-7788a21ebaa5,1956-09-27,,999-70-9140,S99929854,X74201311X,Mrs.,Raguel228,Wilderman619,,Lindgren255,M,black,west_indian,F,Toledo,708 Bednar Mill Wickliffe Ohio 44092 US,0
d5389d87-9c05-41ef-9a5b-1b28bd4d0bec,1956-06-03,,999-71-9205,S99989001,X80936115X,Mr.,August363,Schuppe920,,,M,white,french_canadian,M,Delhiship,274 Considine Quay Suite 50 Harrison Ohio 45030 US,0
6fb8b116-b22e-4b54-a77a-23ca6e374f3d,1983-05-15,,999-19-2335,S99948647,X33508728X,Mrs.,Teresa94,Romero158,,Casárez469,M,hispanic,mexican,F,Columbus,227 Morissette Trafficway Apt 46 Wauseon Ohio 43567 US,0
bc500204-7610-4293-a600-151f2f8e1f3c,2008-12-25,,999-47-4152,,,,Carlos172,Schmeler639,,,,black,west_indian,F,Akron,787 Parisian Divide Unit 63 North Olmsted Ohio 44070 US,1
5cef2e8f-488c-4fe0-9d66-36047b7eff5e,1966-06-21,2017-11-14,999-76-7222,S99939538,X34095500X,Mrs.,Vernetta697,Harris789,,Mante251,M,white,irish,F,Mayfield village,827 Schimmel Terrace Carrollship Ohio  US,0
d3578d51-4071-42d3-afae-679171178eb4,2010-07-03,,999-60-6450,,,,Nichole96,Crooks415,,,,white,irish,F,Silver Lake village,858 Hoppe Trailer Norwalk Ohio 44857 US,0
2048e765-5479-445c-be11-b66408190d8a,1989-12-16,,999-40-8744,S99985933,X16421499X,Mrs.,Pia232,Hahn503,,Beer512,M,white,irish,F,Harrison,247 Abernathy Mission Columbus Ohio 43002 US,1
bc2e393a-6f25-4bba-9d61-ece932593b06,2007-11-28,,999-48-6921,,,,Ezequiel972,Hickle134,,,,black,west_indian,M,St. Clairship,1073 Turcotte Drive Unit 5 Toledo Ohio 43537 US,0
933e3786-3b19-42a2-9405-6606541520b3,1995-11-25,,999-50-4312,S99966464,X40866410X,Ms.,Camellia58,MacGyver246,,,,white,polish,F,Lakewood,731 Flatley Bridge Springboro Ohio 45005 US,1
307a6ee7-7e97-497f-bcf8-ff1b339e5050,1960-11-11,,999-50-5911,S99958814,X48614083X,Mrs.,Londa304,Abbott774,,Goodwin327,M,white,italian,F,Marietta,744 Donnelly Brook Kettering Ohio 45409 US,0
a1484888-6be9-4e04-8b8b-b40e3351e95a,2009-08-31,,999-12-8502,,,,David908,Balistreri607,,,,white,polish,F,Brunswick,276 Mraz Fort Mentor Ohio 44060 US,0
a5d31427-2d44-47b0-a8a0-9348365488ea,1997-07-24,,999-60-3765,S99991309,X67017875X,Mr.,Adam631,Corkery305,,,,white,french_canadian,M,Warrensville Heights,196 Hermiston Rapid Apt 82 Carrollship Ohio  US,0
7be3fa15-6a01-49a8-8102-6506769995a6,1953-08-06,,999-18-1427,S99989454,X75656669X,Mr.,Jerold208,Cole117,,,M,white,english,M,Cleveland,1045 Hagenes Arcade Groveport Ohio 43110 US,1
8e11d8d1-f66a-477e-91a2-4740640fb62e,2014-10-29,,999-32-2943,,,,Stefan297,Keebler762,,,,asian,chinese,M,Bowling Green,1029 Rowe Junction Westerville Ohio 43081 US,1
e4733e14-afff-4ce0-946f-8d1d2046325f,1939-08-09,,999-66-6345,S99950080,X2778269X,Mrs.,Marisela850,Vandervort697,,Walter473,M,white,american,F,Toledo,543 Little Walk Apt 51 Fremont Ohio 43420 US,1
edcc6634-7cd7-4363-bc47-72c424f65e93,2009-03-06,,999-13-1673,,,,Fanny438,Bailey598,,,,white,american,F,Columbus,265 Kessler Passage Cleveland Ohio 44101 US,0
6ddff958-b782-4ed8-bcba-4ab7cbbf3405,1986-06-27,,999-87-4573,S99941618,X12276711X,Mrs.,Leone669,Grant908,,Torphy630,M,black,west_indian,F,Canton,471 Leffler Park University Heights Ohio 44118 US,0
e9a0bf91-f196-411f-8e85-9d73de9323d9,1910-07-20,1939-03-01,999-23-3530,S99950733,X36331401X,Mr.,Toby274,Dooley940,,,M,white,german,M,Shaker Heights,609 Hessel Byway Canal Fulton Ohio 44614 US,0
3d2d9b8e-cf1a-4b12-b6af-77d23ab2e0b4,1942-09-19,2017-12-09,999-94-3563,S99935207,X34072132X,Mr.,Carmelo33,Rippin620,,,M,white,english,M,Toledo,437 Kautzer Fork Columbus Ohio 43002 US,1
0636cc84-fe63-4251-bb18-ef6f7fb4bf2d,1960-06-14,,999-73-9877,S99944526,X38692329X,Mrs.,Torri758,Mertz280,,Kerluke267,M,white,english,F,Cleveland,383 Welch Lock Unit 79 Newark Ohio 43023 US,0
b311f40a-8a7c-4e3a-9927-d81b6bf76f2a,1968-04-09,,999-83-4414,S99995928,X15244321X,Mr.,Young120,Jacobi462,,,M,white,italian,M,Toledo,780 Moore Manor Suite 82 Perrysburg Ohio 43551 US,1
bef40304-310b-41ac-ae86-d4208f4bce64,1952-02-22,,999-64-1489,S99943327,X64290877X,Mr.,Omer483,Block661,,,M,white,portuguese,M,Springfieldship,142 Hoppe Camp Suite 23 Columbus Ohio 43002 US,0
8cfa8716-4bfa-4230-af08-5df1d34fbe90,1937-01-09,,999-95-3758,S99911839,X64609020X,Mrs.,Shantelle354,Nienow652,,Kuhn96,M,white,irish,F,Sycamoreship,384 Gerlach Crossing Suite 87 Canton Ohio 44641 US,1
7ec58801-7421-418b-9125-0562105289a7,1964-03-29,,999-62-7718,S99993245,X55382530X,Mr.,Jaime666,Negrete68,,,S,black,dominican,M,Canton,1022 Weissnat Ranch Apt 59 Parma Heights Ohio 44130 US,0
96630f9e-6095-497c-9604-b7a09159bf5e,1911-02-27,1969-03-31,999-69-8529,S99966582,X14712492X,Mrs.,Yvonne357,Morissette863,,Moore224,M,white,italian,F,Lakewood,495 Shields Course Suite 26 Cincinnati Ohio 45202 US,0
7e1db0d0-4634-41d8-9497-a6588e292be3,2000-11-05,,999-19-1737,S99971564,,,Twyla619,Cummings51,,,,white,irish,F,Toledo,1026 Hodkiewicz Well Suite 44 Rileyship Ohio  US,0
b130e60a-22ea-4cd7-9807-ed9876ebcaeb,1965-03-11,2009-07-02,999-43-5695,S99950767,X61598877X,Mrs.,Niki25,McClure239,,Cartwright189,M,white,italian,F,Wyoming,1063 Schultz Passage Canal Fulton Ohio 44614 US,0
8e2391b1-7b9e-4f2c-bf55-454db3497cbe,2014-02-04,,999-58-5099,,,,Sherrie396,Stark857,,,,white,french_canadian,F,Golf Manor village,1012 Boyer Junction Cincinnati Ohio 45202 US,1
95119b7f-f1e7-4f8e-848f-b243e7f10bab,1937-10-08,1955-09-09,999-75-4453,S99942327,,,Micah422,Littel644,,,,white,french,M,Randolphship,383 Graham Well Unit 12 Pleasantship Ohio  US,0
3d96cf39-c447-4c93-8c40-65b4887c4e6f,1975-04-25,,999-77-8443,S99962151,X80972402X,Mrs.,Celestina960,Shields502,,Gusikowski974,M,white,irish,F,Cincinnati,644 Sawayn Station Columbus Ohio 43002 US,0
c0b9e2c4-bff8-4d1b-aba9-ac339439c671,2003-11-22,,999-73-5109,,,,Shanelle862,Ziemann98,,,,white,french,F,Marysville,904 Rosenbaum Plaza Suite 31 Canton Ohio 44641 US,0
025dc452-99fe-4306-8879-89ca50866991,1971-02-27,,999-56-4132,S99994643,X71622208X,Mr.,Beau391,Smitham825,,,M,white,german,M,Colerainship,193 Roberts Arcade Dayton Ohio 45377 US,1
7bec8966-b5b4-4da4-aa39-50b0cafde958,1976-02-12,,999-61-6918,S99954669,X11910619X,Mrs.,Yasuko490,Stark857,,Stanton715,M,black,dominican,F,Springdale,286 Hickle Viaduct Apt 34 Parma Heights Ohio 44130 US,0
ca8667e6-a8de-4e13-af4c-a8260a6856fe,1997-04-20,,999-95-1705,S99975547,X7175569X,Mr.,Rudolph554,Runolfsdottir785,,,,white,french,M,Reading,1044 Zieme Passage Canal Fulton Ohio 44614 US,1
3ab8d829-9040-4192-9092-452e236e6c7b,1989-06-07,,999-24-2991,S99926206,X28475559X,Mr.,Hassan290,Denesik803,,,M,white,italian,M,The Village of Indian Hill,684 McKenzie Rapid Suite 7 Cleveland Ohio 44101 US,0
d00970f0-900f-49bc-a949-ca1df8efab0a,2000-03-27,,999-88-2016,S99948405,,Mr.,Andrea7,Rodriguez71,,,,white,italian,M,Seven Hills,625 Vandervort Rapid Apt 15 Columbus Ohio 43002 US,0
f2faefea-f845-406d-b50e-2d6acf1f5de4,1977-10-15,,999-22-8325,S99984439,X8902606X,Mr.,Bo157,Powlowski563,,,M,white,german,M,Cleveland,489 Dietrich Village Apt 7 Conneaut Ohio 44030 US,1
bb778723-2c55-446d-97f5-abd3badab810,1995-08-26,,999-54-8165,S99925253,X22464273X,Mr.,Nolan344,Murphy561,,,,asian,chinese,M,Ashville village,935 D'Amore Crossing Apt 92 Westerville Ohio 43081 US,1
fbd191f2-5aa7-465d-842f-a71951af18b0,1999-12-24,,999-76-5009,S99911212,,Ms.,Pearle865,Schuster709,,,,black,dominican,F,Cleveland,826 Moore Estate Wooster Ohio 44691 US,1
fe6c3365-9d55-4b02-88be-3cffa3fe27d1,1985-10-14,,999-29-4263,S99957051,X68153698X,Mrs.,Elana101,Mitchell808,,Spencer878,M,white,irish,F,Rootstownship,608 Fay Rest Suite 54 Pleasantship Ohio  US,0
5189abb7-91d1-4891-a8d1-9daa33e35893,1993-05-04,,999-70-4298,S99983316,X75046546X,Ms.,Shaniqua618,Shields502,,,,white,irish,F,Dayton,1009 MacGyver Flat Suite 39 Akron Ohio 44203 US,1
5699a695-63b7-49d0-ae97-a26d408b3655,2012-10-12,,999-33-3162,,,,Edie35,Smith67,,,,white,french,F,Akron,286 Nicolas Estate Suite 39 Columbus Ohio 43002 US,0
60030fd2-ed1d-4b16-91db-641ad7146858,1989-10-15,,999-56-4576,S99939044,X37468408X,Mr.,Rico947,Reilly981,,,M,white,irish,M,Dayton,745 Williamson Club Apt 0 Mansfield Ohio 44901 US,0
9a01debe-954b-49a9-bb0f-031e2e27caae,1965-12-08,,999-45-4380,S99973633,X754508X,Mr.,Issac619,Reilly981,PhD,,M,white,american,M,Columbus,520 Trantow Parade Unit 71 Avon Ohio 44011 US,1
cce570ea-d29a-41fa-9e86-a80120f0e3b8,1997-06-28,,999-33-4648,S99998598,X74214681X,Mr.,Lyman173,Wiegand701,,,,white,scottish,M,Rocky River,265 Mueller Drive Muskingumship Ohio  US,1
2a2e0b2a-957c-471e-800b-af898adf5e10,1998-06-23,,999-14-7128,S99917544,,Ms.,Vonda514,Crooks415,,,,white,italian,F,Perrysburg,163 Prosacco Orchard Streetsboro Ohio 44236 US,1
f8ee392e-3369-4e23-88d8-76e97337cb94,1992-05-30,,999-62-2067,S99957388,X20250560X,Ms.,Blair400,Fay398,,,,white,italian,F,Jackson,394 Champlin Street Apt 5 Bainbridgeship Ohio  US,0
290a5ff5-6be2-4183-8c6e-e06f70f7f007,2006-10-02,,999-81-7706,,,,Dolores502,Delapaz125,,,,black,west_indian,F,Canton,922 Lind Stravenue Unit 43 Vandalia Ohio 45371 US,1
ebfbba96-b16e-4d50-9170-f25de19ec281,1987-06-17,,999-22-5730,S99959736,X27340766X,Mrs.,Tommie457,Jaskolski867,,Emard19,M,white,italian,F,Cleveland,923 Maggio Wynd Columbus Ohio 43002 US,0
8e845a96-6915-433c-9102-0f1505584c41,1976-11-03,,999-65-9602,S99988308,X58446998X,Mrs.,Eleonor544,Boyer713,,Cormier289,M,black,african,F,Tivertonship,1072 Thiel Neck Suite 98 Parma Ohio 44109 US,0
cb6267d2-d9ce-4b61-b130-4bb3e4fcdd0b,2004-07-24,,999-99-3187,,,,Tommy814,Feest103,,,,white,english,M,Colerainship,516 Johns Forge Apt 97 Wellston Ohio 45692 US,1
f8f010d2-b3ea-4a88-b370-029643ed24e6,2016-04-08,,999-93-6112,,,,Fermin479,Larson43,,,,white,english,M,Washington Court House,585 Stehr Vale Ironton Ohio 45638 US,0
a028d3aa-7ce6-4de9-bd3e-62ee203cb430,1998-07-06,,999-76-3121,S99928430,,Ms.,Barrie587,Cummings51,,,,white,polish,F,Parkmanship,737 Erdman Pathway Unit 38 Lima Ohio 45801 US,1
f281a023-3cd4-4b07-8ae7-f1b93d874fa4,1926-11-03,2006-07-05,999-48-5276,S99917313,X31467156X,Mr.,Chuck784,Murray856,,,M,white,italian,M,Andersonship,944 Pfeffer Mews Cincinnati Ohio 45202 US,1
c6adfde4-c248-4331-8b48-a7a58cf4d165,1980-09-12,,999-32-4580,S99939454,X15923529X,Ms.,Erlinda993,Powlowski563,,,S,asian,asian_indian,F,Riverside,414 Flatley Well Apt 5 Whitehall Ohio 43213 US,1
e8a57535-ddaa-4c7e-a6e1-7734f32ffc4b,1992-01-18,,999-31-4265,S99981414,X7625695X,Ms.,Terrilyn343,Dare640,,,,black,west_indian,F,Marion,575 Schuppe Vale Unit 32 Parma Ohio 44109 US,1
ef0b81ce-f121-4e5b-9951-3b99e48f26c3,2006-03-17,,999-38-6797,,,,Sunny31,Murazik203,,,,white,polish,F,Gahanna,918 Sanford Green Cleveland Ohio 44101 US,1
979c0645-fa97-4627-ae0a-8444a6ecb372,2009-04-28,,999-95-9091,,,,Earnestine14,White193,,,,white,swedish,F,Morristown village,117 Robel Mall Cincinnati Ohio 45202 US,0
b7bed3fa-e372-42fc-90bd-3daa5b7ecc83,1968-08-16,,999-65-8760,S99978762,X60098877X,Mr.,Noah480,O'Hara248,,,M,white,italian,M,Tiffin,299 Koepp Well Suite 47 Eaton Ohio 45320 US,0
c6f0b24f-48de-4f38-b64d-96947d36ca94,1975-07-26,,999-98-4009,S99917136,X57669037X,Mr.,Cyrus914,Kulas532,,,M,white,irish,M,Dayton,349 Wisoky Highlands Unit 44 Munsonship Ohio  US,0
507e0eda-f7a6-4820-9cb4-6a58f0d630af,1996-09-26,,999-67-2014,S99919865,X53440131X,Mr.,Cortez851,Smitham825,,,,white,italian,M,Akron,643 West Spur Columbus Ohio 43002 US,0
